"path","bytes","sha256","attributes","gitState","classification","action"
"results/paper_ready/cache/prediction/series_n04_p4.mat","406833293","4DBFF3462BA17AEFCB2D3DB4E306BD07B8F77EBFE88BC9BD90E857F611CCAB40","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n05_p1.mat","407052701","363B843FE517C328F65D1A7B27D1004C7918486A1B42B1881CF9F3812F42802F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n05_p2.mat","407123601","0D74AE9EDB6B6276C40E9D8C39530E851820A52BA62307A04F51470F6045D733","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n05_p3.mat","406950344","BD8E3B8FC3DD333A14D63EE6A236D62619B35F350822FB3556E4F3744B49DF05","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n05_p4.mat","406732993","A66EA9C4B18961521FE910B51D9D75D51DADC4B082F65356402943099C0617CB","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n06_p1.mat","406986309","4503532C216ECDDB41BA27BB6C62C61DF9271432A417C9C8BB85853871A764B2","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n06_p2.mat","407063012","A57945BD7068DBC8DE056D32FAB1CB2D90DCDFAC0013E31F266D62D75E9EF510","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n06_p3.mat","406808710","54A02D3EA47C40B1908533617DF8F72E4FEEA7C686234B318DB4726070DB4018","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n06_p4.mat","406581484","197C0D81E009958574D9D3766BFB1591FDE24046963ECE4694026874E34989EF","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n07_p1.mat","407405322","438CF81903F1CDB76C0FA24C76CD19C8CD3C89097307E725714BF2734B12E7DD","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n07_p2.mat","407500058","BBCD7CA86714C0853885FE5961DF423E5A9A4FC685686DED66495B51116BAA61","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n07_p3.mat","407154192","22F2FFD74B5701A913C69DF27BB9169AB9F35B5DC560A56478422CB2E77F396A","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n07_p4.mat","406827793","4FB0BC7226DE3E43AB98A8BA34EA7C0F761001FC3F431233C881B7ACE138F4FD","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n08_p1.mat","407375136","4E126DA01BA6BEADBB87ADDBB256CC47A8B52F5F458C06718C5D747670A2577B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n08_p2.mat","407471713","76F6A7AFE2E43FA62A4FF0040ED2A91ADCACA059249ACEC06F98AEEA1FC1AAB7","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n08_p3.mat","407172322","C3FCB2DDD8346DC82E1E7757C0A0B90460807335969E98761A3B254170BEE713","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n08_p4.mat","406877225","3157697AA22A2AD64C4B93BD7A3CA437454FC7B9F01331D1269826F5163688DD","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n09_p1.mat","407301167","D4BA4182FF115D67514E9115002A6A2CED9D1F39EAE6D68751D3AA9F69D408B5","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n09_p2.mat","407411659","D583357ACF7AF9EA944353111B27CA033C02BC74CCF1E8C0289343B95A4FAE97","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n09_p3.mat","407078856","74EA77EF1DA1BF9A6BD26E07238D3AD45D5F052E5A24AB69372F90B043CC6C74","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n09_p4.mat","406681479","DE45CECD9BD3A4E0A69BA612E2079A27C7B6F49F2BA756263573066FAC7718EC","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n10_p1.mat","407178975","7530941746B9E89329F03930A35412A55F49E1808089DE19B4188A0712D6D0FC","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n10_p2.mat","407266406","460049F0299539C16D3DFE8BA0B692586DD8F73E4D333AAD58B4384DACB86BDF","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n10_p3.mat","407065098","5161A3067D803B9E03286392D5561729DAFABB8F2727FDF41986CA0EB2D35C30","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n10_p4.mat","406760310","54B262E9894101598B74F225FB56DE4077C42ADBFC7878EE3AEA823C1B54AE81","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e1_p1.mat","15109137","31748B70FDE9B17958FC86C3487A818BDA4EA34F4D261FFF93340A82F0151D61","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e1_p2.mat","16252531","D5CCB48236231BE779DB4740204F71000A93E1A5F57724FAD3594162C6847368","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e2_p1.mat","14207554","A8F8FAE8F01E4481EA6582F87DD702AE18C41C29BA362F8455701BA1C2B42E18","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e2_p2.mat","14124408","F8772E7535404058841CBAA817FAEEDF3C136BAA37B57883CDAA758FA870ED5A","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e3_p1.mat","13838451","D3D49A20A10967F7F9F2E0EA47651F0685C5D95B5C66726EEA95C56C6D8BF4EF","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e3_p2.mat","13757754","913E0DC929E3755B1291938E9E99EF512419FD7E525B1E920B5F9547FC053DEA","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e4_p1.mat","13432435","CDDE347D92F4DEBC7425C8B06C3D4D4C89F7A70596E8D8E0721E506251B8C443","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e4_p2.mat","13390395","BEBBDAD79E63B9DFE369CBF20B7318AAEA9FED94DB9A9CA93A168CB844E5B022","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e5_p1.mat","13027835","FD8E9D9EBECB8B202B9626093564C573099BFD76D2C4BB9D31879A60BA242F5C","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n01_e5_p2.mat","13011403","76E16B0502194BB5CF172987C99847A9094DD1BFCB7F77E8227B987FE270E486","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e1_p1.mat","15090728","5666E83C3A782ADC95EBDCF2FB2D42BEE814D9535EEC87A4D73568E022C54E06","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e1_p2.mat","16174911","A1FDC4D0E3DC1B0F23A14968500724F66DA29AE5A18078603ABFCCEE564D208E","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e2_p1.mat","14201074","35A3E7A7A36833CBFEB5D73919A9E37823AAEB0E3EC0E0D3BF79945C8E3A2DA9","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e2_p2.mat","14070984","A6A63411B1EACB121999F2A2B90DFB8CF4F37C07563C905BBEE0B6FE08933E8B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e3_p1.mat","13850522","51F921A056B5C74F9D0A85DC448ACD3DA200A2888DFB6ACFA923BA7439A0269F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e3_p2.mat","13729330","1964C53CF6067498FD6F21988DC294E76811D5C4FD59BEA1CFA1DDB939D66FC7","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e4_p1.mat","13473693","E0182A8BFF6ED4183A85D93732A426BF3D0101A29BEE53333D8ECB2F0ED66336","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e4_p2.mat","13370785","091DF8A8BCE88C6E0E6CB03009E701D41970F073E022830EB13C6315A419286A","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e5_p1.mat","13093021","02CA90BA342E4861DF6F6EE9B3FEE1611C0976DAB4CC0E08316BA61FA2AACDEF","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n02_e5_p2.mat","13020552","230271B1F00D4AC350C9080655C3691F9C5DEEA18BB1EC1CFE7E64A2137C17D5","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e1_p1.mat","15137168","D3EBA87B352578C1DDD26AFA9DCA3F79A5BB4E914DD49A531ED55025CFB973C5","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e1_p2.mat","16266969","EE4B0F1C5F32AE050078F1FC82F114E3CAD4D38FB8701F9E96284C1150957B9F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e2_p1.mat","14225133","2A3B4627205DE8E0638461B62C07ED2BA450EAA492483E38237AA4E1712A5A23","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e2_p2.mat","14140747","333BF0E773260B9A9CE952CD061994787EC140B8684827CEBF76AD0393E68D0F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e3_p1.mat","13841255","3056CB9BE6595D0CCA681395429BEF74A00C29656D0B5A66D921617D4F56C4F2","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e3_p2.mat","13753223","F69FB6515C1C36284C88EB679DDB9DE0F366F92E94C583A157B95611A91A8DF3","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e4_p1.mat","13413414","3B9639C0E8B72B8DF8972B3A0C52DC485A6EF43953673E27562F6E9CAC3C2E7B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e4_p2.mat","13346937","A89D45466196068562E6C2252B8A5E83F1FACFFD80EF67269C344BC14148A73A","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e5_p1.mat","12984976","81A7F2F840F5EA3F42668FECE9EF7097DBF55871565D86BA088EE092DDA15F23","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n03_e5_p2.mat","12939133","6D4669D5B9ABA7947A1D1492E683147E83D2E4168783381DD5F434D90118C1A8","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n04_e1_p1.mat","14927347","20DF0CA85340A419A7141E4D7ADF9DB62D86AA0F804CA2E223AB248D93C4F6E6","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n04_e1_p2.mat","16462857","BAF1BA369F2F30A97D8A64F716EE6E8BEF93A5EAD6A6FE428C7DF12628DE261F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n04_e2_p1.mat","14004470","9E3B461A6881BD9CD021825BE2DD78215E012B17E1B1EF6C40FA590B7698AAA2","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n04_e2_p2.mat","13995382","012294675D7D50DD835F98CDFFF114841951A3018ED161CEFAC2A46048ED5FE1","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n04_e3_p1.mat","13653884","1C289A9105B16D397C4EFF4643527BF94137C70AFA9FCFF1BA10449DC94015F7","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n04_e3_p2.mat","13662257","581BBB4D79A5E4AC25A67EABCAF1D99D557FB8E1E12028EDB8FB9287D78C20A8","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/stabilization_eta/analysis_n04_e4_p1.mat","13275994","D84C8E594445C90569EB703AB0528891700E2F94CDE25843E44DE7FE153F56F0","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
